This installation cannot update itself (this build has no release key, or the program folder is not writable for the user DENIS runs as). Install the new version by hand || Diese Installation kann sich nicht selbst aktualisieren (diese Version hat keinen Release-Schlüssel, oder der Programmordner ist für den ausführenden Benutzer nicht beschreibbar). Installieren Sie die neue Version von Hand || Cette installation ne peut pas se mettre à jour seule (cette version n'a pas de clé de publication, ou le dossier du programme n'est pas modifiable par l'utilisateur qui exécute DENIS). Installez la nouvelle version manuellement || Esta instalación no puede actualizarse por sí sola (esta versión no tiene clave de publicación, o la carpeta del programa no es escribible por el usuario que ejecuta DENIS). Instale la nueva versión a mano || Táto inštalácia sa nemôže aktualizovať sama (táto zostava nemá kľúč vydania alebo priečinok programu nie je zapisovateľný pre používateľa, pod ktorým DENIS beží). Novú verziu nainštalujte ručne
Install now || Jetzt installieren || Installer maintenant || Instalar ahora || Nainštalovať teraz
or at || oder um || ou à || o a las || alebo o
Schedule || Planen || Planifier || Programar || Naplánovať
Pick a date and time first. || Wählen Sie zuerst ein Datum und eine Uhrzeit aus. || Choisissez d'abord une date et une heure. || Elija primero una fecha y hora. || Najprv vyberte dátum a čas.
Remind me in 3 days || In 3 Tagen erinnern || Me le rappeler dans 3 jours || Recordármelo en 3 días || Pripomenúť o 3 dni
Skip this version || Diese Version überspringen || Ignorer cette version || Omitir esta versión || Preskočiť túto verziu
Scheduled for {time}. || Geplant für {time}. || Planifiée pour {time}. || Programada para {time}. || Naplánované na {time}.
Restarting… reload this page in a few seconds. || Wird neu gestartet … diese Seite in ein paar Sekunden neu laden. || Redémarrage… rechargez cette page dans quelques secondes. || Reiniciando… vuelva a cargar esta página en unos segundos. || Reštartuje sa… o pár sekúnd túto stránku znova načítajte.
Shutting down. || Wird heruntergefahren. || Arrêt en cours. || Apagando. || Vypína sa.
Restart DENIS || DENIS neu starten || Redémarrer DENIS || Reiniciar DENIS || Reštartovať DENIS
The console is unreachable for a few seconds while it restarts. Nothing in the register is lost. || Die Konsole ist während des Neustarts einige Sekunden lang nicht erreichbar. Im Geräteregister geht nichts verloren. || La console est inaccessible pendant quelques secondes le temps du redémarrage. Rien n'est perdu dans le registre. || La consola no está disponible durante unos segundos mientras se reinicia. No se pierde nada del registro. || Konzola je počas reštartu na pár sekúnd nedostupná. V registri sa nič nestratí.
Restart || Neu starten || Redémarrer || Reiniciar || Reštartovať
Shut down DENIS || DENIS herunterfahren || Arrêter DENIS || Apagar DENIS || Vypnúť DENIS
DENIS stops capturing and serving the console, and does not come back on its own: someone needs physical or remote access to start it again. || DENIS beendet die Erfassung und die Konsole und startet nicht von selbst wieder: jemand braucht physischen oder Fernzugriff, um es erneut zu starten. || DENIS arrête la capture et la console, et ne redémarre pas de lui-même : il faut un accès physique ou distant pour le relancer. || DENIS deja de capturar y de servir la consola, y no vuelve a arrancar por sí solo: alguien necesita acceso físico o remoto para volver a iniciarlo. || DENIS prestane zachytávať aj obsluhovať konzolu a sám sa už nespustí: niekto potrebuje fyzický alebo vzdialený prístup, aby ho znova spustil.
Shut down || Herunterfahren || Arrêter || Apagar || Vypnúť
Update available || Aktualisierung verfügbar || Mise à jour disponible || Actualización disponible || Dostupná aktualizácia
Please keep this page open. || Bitte lassen Sie diese Seite geöffnet. || Veuillez garder cette page ouverte. || Mantenga esta página abierta. || Nechajte túto stránku otvorenú.
Updating DENIS || DENIS wird aktualisiert || Mise à jour de DENIS || Actualizando DENIS || Aktualizuje sa DENIS
… starting the new version || … neue Version startet || … démarrage de la nouvelle version || … iniciando la nueva versión || … spúšťa sa nová verzia
Version {current}. || Version {current}. || Version {current}. || Versión {current}. || Verzia {current}.
Update checks are not configured for this build. || Für diese Version sind Update-Prüfungen nicht eingerichtet. || Les vérifications de mise à jour ne sont pas configurées pour cette version. || Las comprobaciones de actualización no están configuradas en esta versión. || Kontroly aktualizácií nie sú pre túto zostavu nastavené.
Update checks are switched off (--no-update-check). || Update-Prüfungen sind ausgeschaltet (--no-update-check). || Les vérifications de mise à jour sont désactivées (--no-update-check). || Las comprobaciones de actualización están desactivadas (--no-update-check). || Kontroly aktualizácií sú vypnuté (--no-update-check).
The last check failed: {error} || Die letzte Prüfung ist fehlgeschlagen: {error} || La dernière vérification a échoué : {error} || La última comprobación falló: {error} || Posledná kontrola zlyhala: {error}
Last checked {time}: version {version} is available. || Zuletzt geprüft {time}: Version {version} ist verfügbar. || Dernière vérification {time} : la version {version} est disponible. || Última comprobación {time}: la versión {version} está disponible. || Naposledy skontrolované {time}: verzia {version} je dostupná.
Last checked {time}: you are up to date. || Zuletzt geprüft {time}: Sie sind auf dem neuesten Stand. || Dernière vérification {time} : vous êtes à jour. || Última comprobación {time}: está al día. || Naposledy skontrolované {time}: máte aktuálnu verziu.
Not checked yet (DENIS checks every few hours). || Noch nicht geprüft (DENIS prüft alle paar Stunden). || Pas encore vérifié (DENIS vérifie toutes les quelques heures). || Aún no se ha comprobado (DENIS comprueba cada pocas horas). || Zatiaľ nekontrolované (DENIS kontroluje každých pár hodín).
Update scheduled for {time}. || Aktualisierung geplant für {time}. || Mise à jour planifiée pour {time}. || Actualización programada para {time}. || Aktualizácia naplánovaná na {time}.
This console is served over plain HTTP (--no-tls): put it behind HTTPS (a reverse proxy) or an SSH tunnel. || Diese Konsole wird über unverschlüsseltes HTTP bereitgestellt (--no-tls): Setzen Sie sie hinter HTTPS (Reverse-Proxy) oder einen SSH-Tunnel. || Cette console est servie en HTTP simple (--no-tls) : placez-la derrière HTTPS (proxy inverse) ou un tunnel SSH. || Esta consola se sirve por HTTP sin cifrar (--no-tls): póngala detrás de HTTPS (proxy inverso) o de un túnel SSH. || Táto konzola sa poskytuje cez obyčajné HTTP (--no-tls): umiestnite ju za HTTPS (reverzné proxy) alebo SSH tunel.
HTTPS with certificate files you manage (--tls-cert/--tls-key). Replace those files to change the certificate. || HTTPS mit Zertifikatsdateien, die Sie verwalten (--tls-cert/--tls-key). Ersetzen Sie diese Dateien, um das Zertifikat zu ändern. || HTTPS avec des fichiers de certificat que vous gérez (--tls-cert/--tls-key). Remplacez ces fichiers pour changer de certificat. || HTTPS con archivos de certificado que usted gestiona (--tls-cert/--tls-key). Reemplace esos archivos para cambiar el certificado. || HTTPS so súbormi certifikátu, ktoré spravujete (--tls-cert/--tls-key). Certifikát zmeníte výmenou týchto súborov.
Certificate unreadable || Zertifikat nicht lesbar || Certificat illisible || Certificado ilegible || Certifikát sa nedá prečítať
Your own certificate for {names} || Ihr eigenes Zertifikat für {names} || Votre propre certificat pour {names} || Su propio certificado para {names} || Váš vlastný certifikát pre {names}
Certificate created by DENIS for {names} || Von DENIS erstelltes Zertifikat für {names} || Certificat créé par DENIS pour {names} || Certificado creado por DENIS para {names} || Certifikát vytvorený DENIS pre {names}
Valid until {date} ({days} days) || Gültig bis {date} ({days} Tage) || Valide jusqu'au {date} ({days} jours) || Válido hasta {date} ({days} días) || Platný do {date} ({days} dní)
; renewed automatically. || ; wird automatisch erneuert. || ; renouvelé automatiquement. || ; se renueva automáticamente. || ; obnovuje sa automaticky.
Browsers warn about a certificate they do not know. Download the CA certificate and add it to your browser or operating system once, or give it to agents (--master-ca); or use your own certificate. || Browser warnen vor einem Zertifikat, das sie nicht kennen. Laden Sie das CA-Zertifikat herunter und fügen Sie es einmalig Ihrem Browser oder Betriebssystem hinzu oder geben Sie es Agenten (--master-ca); oder verwenden Sie ein eigenes Zertifikat. || Les navigateurs avertissent face à un certificat inconnu. Téléchargez le certificat de l'AC et ajoutez-le une fois à votre navigateur ou système, ou donnez-le aux agents (--master-ca) ; ou utilisez votre propre certificat. || Los navegadores avisan de los certificados que no conocen. Descargue el certificado de la CA y añádalo una vez a su navegador o sistema operativo, o entréguelo a los agentes (--master-ca); o use su propio certificado. || Prehliadače varujú pred certifikátom, ktorý nepoznajú. Stiahnite si certifikát CA a raz ho pridajte do prehliadača alebo operačného systému, alebo ho dajte agentom (--master-ca); prípadne použite vlastný certifikát.
-----BEGIN CERTIFICATE----- || -----BEGIN CERTIFICATE----- || -----BEGIN CERTIFICATE----- || -----BEGIN CERTIFICATE----- || -----BEGIN CERTIFICATE-----
-----BEGIN PRIVATE KEY----- || -----BEGIN PRIVATE KEY----- || -----BEGIN PRIVATE KEY----- || -----BEGIN PRIVATE KEY----- || -----BEGIN PRIVATE KEY-----
Use your own certificate || Eigenes Zertifikat verwenden || Utiliser votre propre certificat || Usar su propio certificado || Použiť vlastný certifikát
Paste (or load) the certificate chain and the matching private key, both as PEM text. The key must not have a passphrase. DENIS checks that they belong together and are valid now, then starts using them immediately; nothing restarts. || Fügen Sie die Zertifikatskette und den passenden privaten Schlüssel als PEM-Text ein (oder laden Sie sie). Der Schlüssel darf keine Passphrase haben. DENIS prüft, ob beide zusammengehören und aktuell gültig sind, und verwendet sie sofort; es wird nichts neu gestartet. || Collez (ou chargez) la chaîne de certificats et la clé privée correspondante, toutes deux au format PEM. La clé ne doit pas avoir de phrase secrète. DENIS vérifie qu'elles vont ensemble et sont valides, puis les utilise immédiatement ; rien ne redémarre. || Pegue (o cargue) la cadena de certificados y la clave privada correspondiente, ambas en texto PEM. La clave no debe tener contraseña. DENIS comprueba que van juntas y son válidas ahora, y las usa de inmediato; no se reinicia nada. || Vložte (alebo načítajte) reťazec certifikátov a zodpovedajúci súkromný kľúč, oboje ako text PEM. Kľúč nesmie mať heslo. DENIS overí, že patria k sebe a sú platné, a hneď ich začne používať; nič sa nereštartuje.
Certificate (chain, PEM) || Zertifikat (Kette, PEM) || Certificat (chaîne, PEM) || Certificado (cadena, PEM) || Certifikát (reťazec, PEM)
Private key (PEM) || Privater Schlüssel (PEM) || Clé privée (PEM) || Clave privada (PEM) || Súkromný kľúč (PEM)
The private key is stored on the server, readable only by DENIS, and never shown again. || Der private Schlüssel wird auf dem Server gespeichert, ist nur für DENIS lesbar und wird nie wieder angezeigt. || La clé privée est stockée sur le serveur, lisible uniquement par DENIS, et jamais réaffichée. || La clave privada se guarda en el servidor, solo la puede leer DENIS y no se vuelve a mostrar. || Súkromný kľúč sa uloží na serveri, číta ho iba DENIS a nikdy sa znova nezobrazí.
Install certificate || Zertifikat installieren || Installer le certificat || Instalar certificado || Nainštalovať certifikát
The new certificate is in use. Reload the page if your browser complains. || Das neue Zertifikat ist in Verwendung. Laden Sie die Seite neu, falls Ihr Browser sich beschwert. || Le nouveau certificat est utilisé. Rechargez la page si votre navigateur se plaint. || El nuevo certificado está en uso. Recargue la página si su navegador se queja. || Nový certifikát sa používa. Ak sa prehliadač sťažuje, obnovte stránku.
Go back to the certificate DENIS creates itself? Browsers that trusted your certificate will show a warning again. || Zum selbst erstellten DENIS-Zertifikat zurückkehren? Browser, die Ihrem Zertifikat vertrauten, zeigen wieder eine Warnung. || Revenir au certificat créé par DENIS ? Les navigateurs qui faisaient confiance à votre certificat afficheront de nouveau un avertissement. || ¿Volver al certificado que crea DENIS? Los navegadores que confiaban en su certificado volverán a mostrar una advertencia. || Vrátiť sa k certifikátu, ktorý si DENIS vytvára sám? Prehliadače, ktoré dôverovali vášmu certifikátu, znova zobrazia varovanie.
Back to the generated certificate. || Zurück zum erzeugten Zertifikat. || Retour au certificat généré. || De nuevo al certificado generado. || Späť na vygenerovaný certifikát.
